chrom,start,end,gene,strand,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13
12,6492972,6492972,MRPL51,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.54,1868.33,2143.98,2143.98,3430.37,3430.37,3430.37,3430.37,3706.03,3706.03
12,6493166,6493166,MRPL51,-,551.31,643.195,704.452,704.452,704.452,704.452,704.452,704.452,704.452,888.222,888.222,857.593,857.593,857.593,857.593,735.08,643.195,643.195,643.195,581.938,581.938,581.938,581.938,581.938,581.938,581.938,581.938,581.938,459.425,459.425
12,110502080,110502080,VPS29,-,1010.74,1010.74,1010.74,1010.74,1010.74,1010.74,1010.74,1010.74,428.797,245.027,245.027,153.142,153.142,122.513,122.513,336.912,336.912,336.912,459.425,459.425,520.682,520.682,765.708,765.708,765.708,826.965,826.965,826.965,826.965,796.337
17,51154275,51154275,NME1,+,0.0,0.0,0.0,0.0,857.593,888.222,1133.25,1133.25,1133.25,1133.25,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1163.88,1255.76,1255.76,1317.02,1317.02,1347.65,1347.65,1623.3,1623.3,1531.42
19,9827955,9827955,UBL5,+,4410.48,4410.48,5176.19,5268.07,5390.59,5543.73,5574.36,5421.22,5574.36,5513.1,5758.13,5788.76,5788.76,6309.44,6340.07,6340.07,6523.84,7412.06,8912.85,7994.0,7994.0,7840.85,7902.11,7902.11,7902.11,7902.11,7565.2,7105.77,6186.92,6370.69
19,54200902,54200902,RPS9,+,1225.13,1041.36,1010.74,1041.36,1041.36,1225.13,1225.13,1225.13,1225.13,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1133.25,1255.76,1255.76,888.222,581.938,581.938,581.938,673.823,673.823,581.938,581.938
20,10434115,10434115,MKKS,-,306.283,367.54,336.912,398.168,398.168,398.168,398.168,367.54,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,367.54,183.77,183.77,0.0,0.0,0.0,0.0,0.0,0.0
20,58895612,58895612,GNAS,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.142,2756.55,2970.95,3032.21,3093.46,3215.98,3307.86,3430.37,3522.26,3552.89,3552.89,3552.89,3706.03,3706.03,3706.03,3706.03,3706.03,3828.54,3859.17
1,36394139,36394139,LSM10,-,459.425,459.425,459.425,459.425,490.053,490.053,490.053,459.425,183.77,183.77,183.77,183.77,214.398,214.398,214.398,214.398,336.912,336.912,336.912,336.912,336.912,336.912,336.912,336.912,245.027,214.398,214.398,214.398,214.398,214.398
1,153670955,153670955,ILF2,-,4441.11,4624.88,4287.97,3859.17,3369.12,3338.49,3032.21,2664.67,2143.98,2143.98,2082.73,1684.56,1470.16,1408.9,1347.65,1225.13,1041.36,1041.36,1041.36,1010.74,1010.74,1010.74,1163.88,1194.51,1194.51,1592.67,1592.67,1592.67,1592.67,1470.16
1,156741086,156741086,MRPL24,-,7105.77,7167.03,7503.94,7810.23,7810.23,7963.37,7963.37,7963.37,7963.37,7963.37,7963.37,7963.37,8177.77,8177.77,8177.77,8239.02,8239.02,8361.54,8912.85,8912.85,9004.73,9157.87,9157.87,9433.53,10138.0,10260.5,10291.1,10291.1,9862.32,9280.39
10,84141488,84141488,GHITM,+,24472.0,24594.6,24717.1,26095.3,26707.9,26952.9,27565.5,27504.2,24931.5,25421.5,25513.4,25544.0,28576.2,32680.4,34426.2,40337.5,44931.8,43186.0,44870.5,48178.4,44686.7,46647.0,50077.3,49924.2,62880.0,71946.0,72344.1,72252.2,75131.3,75223.2
2,32039776,32039776,DPY30,-,1133.25,1194.51,1194.51,1194.51,1194.51,1194.51,1194.51,1194.51,1194.51,1317.02,1347.65,888.222,888.222,980.107,1194.51,1317.02,1317.02,1225.13,949.478,949.478,1041.36,1041.36,1041.36,1041.36,1041.36,1041.36,1255.76,1255.76,1225.13,1225.13
2,85027991,85027991,KCMF1,+,183.77,183.77,183.77,214.398,214.398,214.398,245.027,183.77,183.77,183.77,183.77,183.77,183.77,183.77,183.77,214.398,214.398,214.398,214.398,214.398,214.398,245.027,245.027,245.027,245.027,245.027,245.027,245.027,245.027,245.027
3,187121326,187121326,RPL39L,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,153.142,61.2567,91.885,122.513,3062.83,3797.91,4624.88
5,176388556,176388556,NOP16,-,1623.3,1653.93,1439.53,1715.19,2480.9,2358.38,2389.01,2389.01,2327.75,2358.38,2358.38,2358.38,2358.38,2358.38,2358.38,2358.38,2297.13,2358.38,2572.78,4104.2,6554.46,6493.21,6646.35,11945.1,12159.4,23001.9,23491.9,25880.9,25972.8,25972.8
5,181243868,181243868,RACK1,-,7718.34,9525.41,10229.9,10229.9,10199.2,9525.41,9280.39,8514.68,8024.62,8269.65,8851.59,8606.56,8759.7,8575.93,8422.79,8361.54,8422.79,8300.28,8484.05,8606.56,9004.73,10199.2,10199.2,10229.9,8759.7,14916.0,15406.1,16233.0,16478.0,16386.2
9,83978275,83978275,HNRNPK,-,183.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.513,7381.43,8147.14,8147.14,8147.14,8147.14,8269.65,8269.65,8698.45,8882.22,8974.1,9341.64,9341.64,9433.53,28851.9,41838.3,48821.6,49679.2,52313.2,53814.0,55958.0
9,129632673,129632673,NTMT1,+,4624.88,5084.3,5145.56,7350.8,8392.16,8422.79,9770.44,9770.44,9770.44,9770.44,9770.44,9770.44,9862.32,9831.7,9831.7,10138.0,11332.5,11730.7,11791.9,11730.7,11822.5,11791.9,11577.5,11577.5,11118.1,11087.5,10046.1,10046.1,10291.1,9770.44
12,103930436,103930436,HSP90B1,+,7503.94,7657.08,7748.97,7748.97,7748.97,8912.85,8912.85,8912.85,8943.47,8943.47,8943.47,8974.1,8974.1,9065.99,9065.99,9157.87,9157.87,9157.87,9188.5,12833.3,10352.4,10413.6,10505.5,8759.7,8392.16,7932.74,8575.93,11577.5,11638.8,11393.7
6,34514904,34514904,PACSIN1,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,150549841,150549841,ADAMTSL4,+,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,91.885,214.398,336.912,336.912,336.912,336.912,275.655,275.655,275.655,275.655,275.655,245.027,245.027,245.027
9,133347939,133347939,MED22,-,153.142,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,91.885,91.885,91.885,459.425,459.425,459.425,459.425,459.425,459.425,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797,428.797
3,197297764,197297764,DLG1,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6283,30.6283,30.6283,30.6283,61.2567,91.885,91.885,91.885,122.513,122.513,122.513,122.513,122.513,122.513,153.142,153.142,153.142
22,41281611,41281611,RANGAP1,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,69819353,69819353,FGF3,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15712949,15712949,EPS8,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3003761,3003761,NQO2,+,122.513,398.168,428.797,367.54,367.54,367.54,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,398.168,336.912,336.912,336.912,398.168,428.797,428.797
17,32444510,32444510,PSMD11,+,30.6283,30.6283,30.6283,30.6283,30.6283,91.885,91.885,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513
2,240554958,240554958,ANKMY1,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
