chrom,start,end,gene,strand,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,32583869,32583869,EIF3M,+,9647.93,10995.6,10995.6,10995.6,10995.6,10689.3,9892.95,8392.16,6064.41,4808.65,4900.53,5023.05,4287.97,4471.74,4471.74,4563.62,4563.62,3583.52,4839.28,7013.89,7167.03,7595.83,7902.11,7718.34,8514.68,9556.04,9984.84,11087.5,12894.5,11761.3
11,57741568,57741568,SELENOH,+,2848.44,3614.14,4073.57,5145.56,5268.07,5513.1,5513.1,5513.1,5543.73,5604.99,5604.99,5604.99,5604.99,5696.87,5696.87,6003.15,6064.41,6125.67,6125.67,6186.92,6646.35,6738.23,6768.86,6768.86,6768.86,6922.0,7840.85,12190.1,13966.5,9770.44
11,59810727,59810727,MRPL16,-,5758.13,5298.7,5359.96,5298.7,5237.45,5114.93,4992.42,4900.53,5023.05,5451.84,5696.87,6156.3,6370.69,6585.09,7013.89,7289.54,7289.54,7350.8,7595.83,7595.83,7167.03,5359.96,5359.96,5359.96,5359.96,5359.96,5145.56,4655.51,4134.83,4104.2
11,112164015,112164015,IL18,-,1807.07,1990.84,2113.36,2113.36,2113.36,2113.36,2113.36,2113.36,2113.36,2113.36,2389.01,2940.32,2940.32,3062.83,3062.83,3093.46,3062.83,3062.83,1470.16,1470.16,1470.16,1470.16,1470.16,1470.16,1470.16,1562.05,1562.05,1500.79,1500.79,1562.05
12,42326012,42326012,ZCRB1,-,9647.93,9617.3,9770.44,9862.32,10138.0,10046.1,10046.1,10474.9,10474.9,10474.9,10474.9,10352.4,10413.6,10719.9,10413.6,10413.6,10536.1,10689.3,10781.2,10505.5,10046.1,6707.61,6707.61,6033.78,3032.21,3062.83,3185.35,2787.18,2787.18,2664.67
12,56688146,56688146,PTGES3,-,21439.8,18713.9,20612.9,18989.6,18989.6,18377.0,17366.3,13813.4,13813.4,13905.3,13997.1,12863.9,12894.5,12986.4,8116.51,9464.16,9494.78,9892.95,10229.9,10229.9,10229.9,10229.9,10229.9,10168.6,10168.6,10168.6,10015.5,10015.5,10658.7,10658.7
12,76084639,76084639,NAP1L1,-,581.938,704.452,1010.74,1225.13,1286.39,1286.39,1592.67,1439.53,1715.19,1745.82,1837.7,2082.73,2082.73,2113.36,2143.98,2603.41,2695.29,2695.29,2787.18,2787.18,2848.44,4502.37,4900.53,5114.93,5114.93,5145.56,5237.45,5298.7,5298.7,5298.7
12,110742735,110742735,PPP1CC,-,826.965,826.965,826.965,765.708,765.708,765.708,765.708,796.337,796.337,459.425,459.425,245.027,245.027,245.027,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,122.513,30.6283,30.6283,61.2567,153.142
12,117099349,117099349,TESC,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283,30.6283
13,30465811,30465811,HMGB1,-,32006.6,32129.1,32159.8,32190.4,31424.7,31516.6,31547.2,31547.2,30842.7,29893.3,29893.3,29433.8,12527.0,12465.7,12465.7,12465.7,12465.7,13017.0,13017.0,7136.4,7136.4,7136.4,7136.4,7136.4,2634.04,2634.04,2634.04,2634.04,2450.27,1317.02
14,20455314,20455314,APEX1,+,15436.7,15130.4,14854.7,14425.9,13966.5,12955.8,12404.5,9188.5,14027.8,14517.8,13905.3,14364.7,13354.0,13537.7,13537.7,13537.7,12343.2,13078.3,12741.4,13200.8,13047.7,13660.2,13721.5,13966.5,14242.2,14150.3,14211.5,14089.0,13476.5,13721.5
16,84617930,84617930,COTL1,-,826.965,826.965,796.337,1163.88,1071.99,1133.25,1225.13,1225.13,1225.13,1255.76,1317.02,1317.02,1317.02,1317.02,1317.02,1317.02,1653.93,2113.36,2327.75,2419.64,2235.87,3583.52,4441.11,6891.38,7197.66,7565.2,8085.88,8116.51,8147.14,8147.14
17,38752794,38752794,PSMB3,+,13445.8,12312.6,12312.6,12312.6,12312.6,12036.9,11975.7,11914.4,11853.2,11822.5,11485.6,11485.6,11485.6,11516.3,11516.3,11516.3,11301.9,11301.9,9770.44,6615.72,1715.19,1715.19,1531.42,1378.28,1194.51,980.107,336.912,336.912,336.912,336.912
17,58007211,58007211,SRSF1,-,9739.81,9892.95,9892.95,9586.67,9004.73,9004.73,8851.59,8851.59,8943.47,9280.39,9341.64,9219.13,9219.13,9219.13,1592.67,2542.15,2695.29,2695.29,2787.18,2787.18,2787.18,2756.55,3001.58,3001.58,3215.98,2756.55,3583.52,3736.66,3981.68,3981.68
18,49492262,49492262,RPL17,-,643.195,1194.51,245.027,245.027,245.027,245.027,245.027,245.027,245.027,245.027,245.027,183.77,183.77,183.77,183.77,183.77,183.77,183.77,183.77,183.77,183.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1104098,1104098,GPX4,+,6309.44,7044.52,7197.66,7718.34,7779.6,8484.05,8484.05,8361.54,8361.54,8453.42,7718.34,7871.48,7871.48,8208.39,8208.39,8208.39,7320.17,7412.06,7412.06,7258.92,7258.92,6217.55,6217.55,6340.07,6340.07,6340.07,4778.02,4961.79,5176.19,5176.19
19,55385954,55385954,RPL28,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,17570161,17570161,DSTN,+,20949.8,15161.0,15406.1,15406.1,16049.2,19418.4,18468.9,18285.1,14579.1,14701.6,14701.6,14701.6,12098.2,12098.2,12098.2,11914.4,11914.4,11914.4,11914.4,8208.39,8269.65,8269.65,7657.08,5421.22,5421.22,5206.82,5023.05,4869.91,5114.93,4441.11
20,34112178,34112178,EIF2S2,-,888.222,888.222,980.107,1041.36,1408.9,1378.28,1163.88,1163.88,1255.76,1255.76,1317.02,1317.02,1317.02,1317.02,1439.53,1807.07,1807.07,1929.59,1990.84,2143.98,2603.41,3032.21,3246.6,3338.49,3461.0,3522.26,4257.34,6370.69,7167.03,7197.66
20,44885772,44885772,YWHAB,+,6554.46,6922.0,6983.26,6860.75,7167.03,7197.66,7503.94,7932.74,8177.77,9586.67,9862.32,10138.0,10168.6,10352.4,10628.0,10964.9,11026.2,11026.2,10995.6,11118.1,16263.6,16968.1,17121.2,17121.2,17396.9,17488.8,17458.2,17580.7,15743.0,17060.0
1,37807843,37807843,C1orf122,+,2419.64,2419.64,2450.27,2970.95,3032.21,3032.21,2970.95,2572.78,4318.6,5727.5,5727.5,5758.13,6340.07,6523.84,6523.84,6768.86,6768.86,6768.86,5451.84,5451.84,5451.84,5482.47,5574.36,5359.96,5329.33,5329.33,5329.33,5359.96,5359.96,5298.7
1,38873319,38873319,MYCBP,-,490.053,490.053,490.053,490.053,490.053,490.053,490.053,490.053,612.567,612.567,612.567,459.425,459.425,459.425,428.797,1684.56,2603.41,2603.41,2603.41,2603.41,2327.75,2664.67,2909.69,7473.31,7779.6,11638.8,11638.8,11638.8,11638.8,11608.1
1,93909190,93909190,GCLM,-,153.142,153.142,153.142,122.513,275.655,275.655,275.655,275.655,275.655,275.655,275.655,275.655,275.655,275.655,245.027,245.027,245.027,245.027,245.027,245.027,245.027,245.027,275.655,275.655,336.912,336.912,336.912,428.797,581.938,581.938
